"title","date","link"
"Ukraine recognised the Russian status of Crimea and the independence of LDNR","01.03.2020","https://euvsdisinfo.eu/report/ukraine-recognized-the-russian-status-of-crimea-and-the-independence-of-ldnr/"
"Coronavirus epidemic turned into an information warfare tool","29.02.2020","https://euvsdisinfo.eu/report/coronavirus-epidemic-turned-into-an-information-warfare-tool/"
"The coup in Ukraine resulted in destroyed economy","29.02.2020","https://euvsdisinfo.eu/report/the-coup-in-ukraine-resulted-in-destroyed-economy/"
"Activists claimed hundreds of thousands participating in march in memory of Boris Nemtsov","29.02.2020","https://euvsdisinfo.eu/report/activists-claimed-hundred-of-thousands-participating-in-march-in-memory-of-boris-nemtsov/"
"Europe justifies the Munich Agreement with Hitler","29.02.2020","https://euvsdisinfo.eu/report/europe-justifies-the-munich-agreement-with-hitler/"
"Germany admitted that they lied about coronavirus","29.02.2020","https://euvsdisinfo.eu/report/germany-admitted-that-they-lied-about-coronavirus/"
"Ukraine is Russophobic and refused to celebrate Victory Day","29.02.2020","https://euvsdisinfo.eu/report/ukraine-refused-to-celebrate-victory-day-this-is-russophobia/"
"Ukrainian authorities betrayed the memory of WWII veterans","29.02.2020","https://euvsdisinfo.eu/report/ukrainian-authorities-betrayed-the-memory-of-the-wwii-veterans/"
"Germany is not ready to face coronavirus, because it lacks doctors","29.02.2020","https://euvsdisinfo.eu/report/germany-is-not-ready-to-face-coronavirus-because-of-the-lack-of-doctors/"
"Coronavirus is a new biological weapon against the Chinese","28.02.2020","https://euvsdisinfo.eu/report/coronavirus-is-a-new-biological-weapon-against-the-chinese-as-china-is-the-main-competitor-of-the-us/"
"Jackie Chan gets coronavirus","28.02.2020","https://euvsdisinfo.eu/report/jackie-chan-gets-coronavirus/"
"Coronavirus is found in countries which want to cooperate with Russia","28.02.2020","https://euvsdisinfo.eu/report/coronavirus-is-found-in-countries-who-want-to-coop-with-russia/"
"NATO spreads the coronavirus in the EU","28.02.2020","https://euvsdisinfo.eu/report/nato-spreads-the-coronavirus-in-the-eu/"
"A US citizen reveals the truth about how his country created the crisis in Ukraine","28.02.2020","https://euvsdisinfo.eu/report/us-citizen-reveals-truth-his-country-created-crisis-ukraine/"
"Crimea always has been Russian","27.02.2020","https://euvsdisinfo.eu/report/crimea-always-has-been-russian-since-the-1950s/"
"The granting of autocephaly to Ukraine was an unlawful 'démarche' by Patriarch Bartholomew","27.02.2020","https://euvsdisinfo.eu/report/the-granting-of-autocephaly-to-ukraine-was-an-unlawful-patriarch-bartholomews-demarche/"
"Coronavirus an Anglo-Saxon biological warning: originates in US labs; targets opponents of the US","27.02.2020","https://euvsdisinfo.eu/report/coronavirus-american-creation-with-selective-targeting-abilities/"
"Movie “Contagion” is a perfect clue that coronavirus is American","27.02.2020","https://euvsdisinfo.eu/report/2011s-movie-contagion-is-a-perfect-clue-that-coronavirus-is-american/"
"Trump ordered 250 US soldiers to spread Coronavirus two months before the virus outbreak in Wuhan","27.02.2020","https://euvsdisinfo.eu/report/trump-ordered-250-us-soldiers-to-spread-coronavirus/"
"The USA promotes the cult of Nazi collaborators throughout Eastern Europe to spread its military presence in the region","27.02.2020","https://euvsdisinfo.eu/report/the-usa-promotes-the-cult-of-nazi-collaborators-throughout-eastern-europe-in-order-to-spread-its-military-presence-in-the-region/"
"The USA wants to improve the financial situation of their military industrial complex at the expense of Poland","27.02.2020","https://euvsdisinfo.eu/report/poland-will-pay-to-the-united-states-as-much-as-it-demands/"
"Defender 2020 is an anti-Russian provocation used to intimidate the Poles with an alleged Russian threat","27.02.2020","https://euvsdisinfo.eu/report/defender-2020-is-an-anti-russian-provocation-they-will-be-used-by-poland-to-intimidate-the-poles-with-an-alleged-russian-threat/"
"Suppression of media freedom is the norm in the Baltic States","27.02.2020","https://euvsdisinfo.eu/report/suppression-of-media-freedom-has-become-a-norm-in-the-baltic-states/"
"White Helmets carry out criminal activities and are an arm of British and American intelligence","26.02.2020","https://euvsdisinfo.eu/report/white-helmets-performs-criminal-activities-and-is-an-arm-of-british-and-american-intelligence/"
"Coronavirus is an artificial virus","26.02.2020","https://euvsdisinfo.eu/report/coronavirus-is-an-artificial-virus/"
"Crimea rejoined the embrace of Russia","26.02.2020","https://euvsdisinfo.eu/report/crimea-rejoined-the-embrace-of-russia/"
"If it was not for Stalin, France wouldn’t be one of the great nations","26.02.2020","https://euvsdisinfo.eu/report/if-it-werent-for-stalin-france-wouldnt-be-one-of-the-great-nations/"
"France was the perfect Nazi friend","26.02.2020","https://euvsdisinfo.eu/report/france-was-the-perfect-nazi-friend/"
"Western intelligence supports the White helmets to launch a media war against Syria","26.02.2020","https://euvsdisinfo.eu/report/white-helmets-accusations-are-just-slanders/"
"The Baltic states, Ukraine and Poland revise history for political revenge against Russia","26.02.2020","https://euvsdisinfo.eu/report/the-baltic-states-ukraine-and-poland-re-edit-history-perusing-the-political-revanche-over-russia/"
"MH17 investigation is falling apart","26.02.2020","https://euvsdisinfo.eu/report/mh17-investigation-is-falling-apart/"
"There is no Ukraine, only Ukrainism as a disorder of the mind","26.02.2020","https://euvsdisinfo.eu/report/there-is-no-ukraine-only-ukrainism/"
"The West has planned the total destruction of Syria","26.02.2020","https://euvsdisinfo.eu/report/the-west-has-planned-the-total-destruction-of-syria/"
"Moscow did not interfere in US elections","25.02.2020","https://euvsdisinfo.eu/report/moscow-did-not-interfere-in-us-elections/"
"Kaliningrad is a ""security threat"" to NATO","25.02.2020","https://euvsdisinfo.eu/report/kaliningrad-is-a-security-threat-to-nato/"
"Accusations of Russian interference in US elections is a PR campaign","25.02.2020","https://euvsdisinfo.eu/report/accusations-of-russian-interference-in-us-elections-is-a-pr-campaign/"
"The Istanbul Convention invents new human species","25.02.2020","https://euvsdisinfo.eu/report/the-istanbul-convention-invents-a-new-human-species/"
"The EP Resolution aims to minimize the role of the USSR’s in WWII","25.02.2020","https://euvsdisinfo.eu/report/the-ep-resolution-on-remembrance-is-part-of-the-campaign-aimed-at-the-reduction-of-ussrs-role-in-wwii/"
"Russian collusion hoax pushed to excuse for Clinton's loss, election fraud","25.02.2020","https://euvsdisinfo.eu/report/russian-collusion-hoax-pushed-to-excuse-for-clintons-loss-election-fraud/"
"Coronavirus campaign is staged by the West; India is the next anti-Chinese fist","25.02.2020","https://euvsdisinfo.eu/report/coronavirus-campaign-is-west-staged-india-as-next-anti-chinese-fist/"
"Terrorist organisations, the US and UK's irregular troops, may be used against China","25.02.2020","https://euvsdisinfo.eu/report/terrorist-organizations-are-us-and-uks-irregular-troops-may-be-used-against-china/"
"Coronavirus is an ethnic biological weapon","24.02.2020","https://euvsdisinfo.eu/report/coronavirus-could-easily-be-american/"
"High rating given to Estonia by ""Reporters without borders"" is fiction","24.02.2020","https://euvsdisinfo.eu/report/high-rating-given-to-estonia-by-reporters-without-borders-is-fiction/"
"US Democrats accuse Russia of interference as a preventive measure for their defeat","24.02.2020","https://euvsdisinfo.eu/report/us-democrats-accuse-russia-interference-preventive-measure-defeat/"
"US government uses gender theories, identity politics and Islamist extremists to bring down governments that disobey Washington’s orders","24.02.2020","https://euvsdisinfo.eu/report/the-us-government-uses-gender-theories-identity-politics-and-islamist-extremists-to-bring-down-governments-that-disobey-washingtons-orders/"
"West is increasingly decadent, will look like Sodom and Gomorrah in the future","24.02.2020","https://euvsdisinfo.eu/report/the-us-and-the-entire-west-are-increasingly-decadent-societies-and-will-look-like-sodom-and-gomorrah-in-the-future/"
"Brussels uses Russophobia as a uniting idea to prevent the EU's collapse","24.02.2020","https://euvsdisinfo.eu/report/brussels-uses-russophobia-as-a-uniting-idea-to-prevent-the-eus-collapse/"
"Lithuania and Poland are already dividing Kaliningrad on the map","23.02.2020","https://euvsdisinfo.eu/report/lithuania-and-poland-are-already-dividing-kaliningrad-on-the-map/"
"Ukrainians' hatred towards the Russians is now turned against their own citizens","23.02.2020","https://euvsdisinfo.eu/report/ukrainians-hatred-towards-the-russians-is-now-turned-against-their-own-citizens/"
"The goal of Maidan was to bring oligarchs to power","23.02.2020","https://euvsdisinfo.eu/report/the-goal-of-maidan-was-to-bring-oligarchs-to-power/"
"Maidan protests in Ukraine were staged, neo-Nazis and nationalists were behind them","23.02.2020","https://euvsdisinfo.eu/report/maidan-protests-in-ukraine-were-staged-neo-nazis-and-nationalists-were-behind-them/"
"Americans bought Ukraine for some cookies, just like Manhattan from the Indians for some trinkets","23.02.2020","https://euvsdisinfo.eu/report/americans-bought-ukraine-for-some-cookies-just-like-they-bought-manhattan-from-the-indians-for-some-trinkets/"
"Ukrainian trolls are trying to sow panic in Russia due to the outbreak of coronavirus","23.02.2020","https://euvsdisinfo.eu/report/ukrainian-trolls-are-trying-to-sow-panic-in-russia-due-to-the-outbreak-of-coronavirus/"
"Russians and Ukrainians are one nation","23.02.2020","https://euvsdisinfo.eu/report/russians-and-ukrainians-are-one-nation-2/"
"Russia is being falsely accused of waging a disinformation campaign on coronavirus","23.02.2020","https://euvsdisinfo.eu/report/russia-falsely-accused-disinformation-campaign-coronavirus/"
"George Soros infiltrated and controls the ECHR","22.02.2020","https://euvsdisinfo.eu/report/george-soros-infiltrated-and-controls-the-echr/"
"Hague court sides with Russia on Crimea's legal status","22.02.2020","https://euvsdisinfo.eu/report/hague-court-sides-with-russia-on-crimeas-legal-status/"
"The Lanzarote Convention is about defiling children","22.02.2020","https://euvsdisinfo.eu/report/the-lanzarote-convention-is-about-defiling-children/"
"Ukraine enslaved to Europe because of the Maidan","22.02.2020","https://euvsdisinfo.eu/report/ukraine-got-european-slavery-because-of-the-maidan/"
"Crimea became Russian again after a referendum","22.02.2020","https://euvsdisinfo.eu/report/crimea-became-russian-again-after-a-referendum/"
"Western media propaganda claims that the coronavirus is a project of the Kremlin","22.02.2020","https://euvsdisinfo.eu/report/western-media-propaganda-claims-that-the-coronavirus-is-a-project-of-the-kremlin/"
"In tandem, Obama and Soros were provoking colour revolutions around the world","22.02.2020","https://euvsdisinfo.eu/report/the-tandem-of-obama-and-soros-was-provoking-colour-revolutions-around-the-world/"
"The Hague court recognised Crimea as Russian","22.02.2020","https://euvsdisinfo.eu/report/the-hague-court-recognized-crimea-as-russian/"
"The West sows animosity towards Russians among Little Russians; Belarus is next target","22.02.2020","https://euvsdisinfo.eu/report/the-west-sow-animosity-towards-russians-among-little-russians-belarus-is-next-target/"
"Poland creates and promotes its historical myths in an active and aggressive way","21.02.2020","https://euvsdisinfo.eu/report/poland-promotes-its-historical-myths-in-an-active-and-aggressive-way/"
"The West wants to rewrite the history of WWII","21.02.2020","https://euvsdisinfo.eu/report/the-west-wants-to-rewrite-the-history-of-the-wwii/"
"Evidence in failed Trump-Russia collusion probe was fabricated by Ukrainians","21.02.2020","https://euvsdisinfo.eu/report/evidence-in-failed-trump-russia-collusion-probe-was-fabricated-by-ukrainians/"
"Russia is not behind the cyber-attack on Georgia","21.02.2020","https://euvsdisinfo.eu/report/russia-is-not-behind-the-cyber-attack-on-georgia/"
"Germany, supported by the EU, is pursuing bankruptcy in Romania","21.02.2020","https://euvsdisinfo.eu/report/germany-supported-by-the-eu-is-pursuing-bankruptcy-in-romania/"
"Charges of Russian meddling in US elections collapsed after release of Mueller report","21.02.2020","https://euvsdisinfo.eu/report/charges-of-russian-meddling-in-us-elections-collapsed-after-release-of-mueller-report/"
"Germany is not truly sovereign and is strictly overseen by the US","21.02.2020","https://euvsdisinfo.eu/report/germany-is-not-truly-sovereign-and-is-strictly-monitored-by-the-us/"
"Euromaidan was a coup by special services of foreign states","21.02.2020","https://euvsdisinfo.eu/report/euromaidan-was-a-coup-done-by-special-services-of-foreign-states-that-overthrew-the-legitimate-authority-of-ukraine/"
"Brainwashed Ukraine is a threat to Europe; Maidan and coronavirus have united in one in people's brain","21.02.2020","https://euvsdisinfo.eu/report/brainwashed-ukraine-is-a-threat-to-europe/"
"20 to 30 percent of Ukrainians think like Nazis","21.02.2020","https://euvsdisinfo.eu/report/20-to-30-percent-of-ukrainians-think-like-nazis/"
"Ukrainian authorities serve foreign masters who want to divide Russia and Ukraine","21.02.2020","https://euvsdisinfo.eu/report/just-added-rm-ukrainian-authorities-serve-foreign-masters-who-want-to-divide-russia-and-ukraine/"
